date,country,daily_vaccinations_dose1,daily_vaccinations_dose2,daily_vaccinations_booster,cumulative_dose1,cumulative_dose2,cumulative_booster,total_vaccinations
2024-08-20,Canada,170324,117142,124988,203434188,166745644,100117049,470296881
2024-08-21,Canada,98418,79565,111597,203532606,166825209,100228646,470586461
2024-08-22,Canada,105555,129694,71430,203638161,166954903,100300076,470893140
2024-08-23,Canada,189528,127853,105949,203827689,167082756,100406025,471316470
2024-08-24,Canada,174815,143100,91484,204002504,167225856,100497509,471725869
2024-08-25,Canada,142620,159295,126690,204145124,167385151,100624199,472154474
2024-08-26,Canada,177303,116449,123361,204322427,167501600,100747560,472571587
2024-08-27,Canada,112681,108717,106537,204435108,167610317,100854097,472899522
2024-08-28,Canada,185236,167540,90778,204620344,167777857,100944875,473343076
2024-08-29,Canada,128548,57429,105700,204748892,167835286,101050575,473634753
2024-08-30,Canada,79638,143860,143319,204828530,167979146,101193894,474001570
2024-08-31,Canada,151371,161868,136165,204979901,168141014,101330059,474450974
2024-09-01,Canada,107113,90327,96477,205087014,168231341,101426536,474744891
2024-09-02,Canada,80841,53103,82843,205167855,168284444,101509379,474961678
2024-09-03,Canada,57324,59195,52238,205225179,168343639,101561617,475130435
2024-09-04,Canada,141211,102515,111541,205366390,168446154,101673158,475485702
2024-09-05,Canada,194084,146030,99543,205560474,168592184,101772701,475925359
2024-09-06,Canada,184012,86854,82804,205744486,168679038,101855505,476279029
2024-09-07,Canada,83810,57881,132965,205828296,168736919,101988470,476553685
2024-09-08,Canada,142498,168032,66114,205970794,168904951,102054584,476930329
2024-09-09,Canada,122106,52345,116159,206092900,168957296,102170743,477220939
2024-09-10,Canada,168988,111790,84466,206261888,169069086,102255209,477586183
2024-09-11,Canada,169533,120924,139752,206431421,169190010,102394961,478016392
2024-09-12,Canada,53089,162324,112964,206484510,169352334,102507925,478344769
2024-09-13,Canada,108338,153516,66859,206592848,169505850,102574784,478673482
2024-09-14,Canada,85622,179079,60827,206678470,169684929,102635611,478999010
2024-09-15,Canada,170048,58997,114134,206848518,169743926,102749745,479342189
2024-09-16,Canada,89863,89449,75087,206938381,169833375,102824832,479596588
2024-09-17,Canada,181034,111545,82149,207119415,169944920,102906981,479971316
2024-09-18,Canada,152052,102180,142881,207271467,170047100,103049862,480368429
2024-09-19,Canada,81719,55480,125323,207353186,170102580,103175185,480630951
2024-09-20,Canada,193254,48882,64724,207546440,170151462,103239909,480937811
2024-09-21,Canada,160894,49990,125938,207707334,170201452,103365847,481274633
2024-09-22,Canada,92681,59376,98601,207800015,170260828,103464448,481525291
2024-09-23,Canada,77449,92351,86442,207877464,170353179,103550890,481781533
2024-09-24,Canada,156178,165417,100914,208033642,170518596,103651804,482204042
2024-09-25,Canada,127815,68696,97297,208161457,170587292,103749101,482497850
2024-09-26,Canada,82665,149768,103798,208244122,170737060,103852899,482834081
2024-09-27,Canada,114689,98646,89066,208358811,170835706,103941965,483136482
2024-09-28,Canada,153671,49227,129569,208512482,170884933,104071534,483468949
2024-09-29,Canada,115917,40524,145825,208628399,170925457,104217359,483771215
2024-09-30,Canada,120070,116075,102310,208748469,171041532,104319669,484109670
2024-10-01,Canada,144730,96970,148972,208893199,171138502,104468641,484500342
2024-10-02,Canada,67057,112081,114101,208960256,171250583,104582742,484793581
2024-10-03,Canada,65431,105166,147898,209025687,171355749,104730640,485112076
2024-10-04,Canada,65539,74457,116824,209091226,171430206,104847464,485368896
2024-10-05,Canada,182323,166020,121221,209273549,171596226,104968685,485838460
2024-10-06,Canada,63795,159729,147355,209337344,171755955,105116040,486209339
2024-10-07,Canada,97678,85800,92257,209435022,171841755,105208297,486485074
2024-10-08,Canada,77413,56271,99456,209512435,171898026,105307753,486718214
2024-10-09,Canada,59144,128877,56161,209571579,172026903,105363914,486962396
2024-10-10,Canada,178486,44914,113955,209750065,172071817,105477869,487299751
2024-10-11,Canada,142799,66162,65669,209892864,172137979,105543538,487574381
2024-10-12,Canada,110057,174141,120758,210002921,172312120,105664296,487979337
2024-10-13,Canada,88469,98359,141644,210091390,172410479,105805940,488307809
2024-10-14,Canada,121801,107831,102378,210213191,172518310,105908318,488639819
2024-10-15,Canada,175514,126938,52982,210388705,172645248,105961300,488995253
2024-10-16,Canada,198550,93595,94809,210587255,172738843,106056109,489382207
2024-10-17,Canada,94649,53081,97562,210681904,172791924,106153671,489627499
2024-10-18,Canada,82136,148029,78067,210764040,172939953,106231738,489935731
2024-10-19,Canada,63381,70830,132006,210827421,173010783,106363744,490201948
2024-10-20,Canada,95368,94184,143810,210922789,173104967,106507554,490535310
2024-10-21,Canada,140551,64239,94303,211063340,173169206,106601857,490834403
2024-10-22,Canada,60744,83946,102971,211124084,173253152,106704828,491082064
2024-10-23,Canada,89229,115165,61794,211213313,173368317,106766622,491348252
2024-10-24,Canada,57717,138651,86631,211271030,173506968,106853253,491631251
2024-10-25,Canada,133718,45913,132754,211404748,173552881,106986007,491943636
2024-10-26,Canada,176843,99876,67562,211581591,173652757,107053569,492287917
2024-10-27,Canada,52945,129523,79424,211634536,173782280,107132993,492549809
2024-10-28,Canada,94990,91161,82785,211729526,173873441,107215778,492818745
2024-10-29,Canada,172159,171786,110939,211901685,174045227,107326717,493273629
2024-10-30,Canada,65414,72633,104273,211967099,174117860,107430990,493515949
2024-10-31,Canada,56094,113082,92533,212023193,174230942,107523523,493777658
2024-11-01,Canada,126992,53795,92512,212150185,174284737,107616035,494050957
2024-11-02,Canada,178562,49623,128616,212328747,174334360,107744651,494407758
2024-11-03,Canada,154025,122282,149758,212482772,174456642,107894409,494833823
2024-11-04,Canada,72752,55672,55668,212555524,174512314,107950077,495017915
2024-11-05,Canada,89945,127231,131251,212645469,174639545,108081328,495366342
2024-11-06,Canada,142834,140167,114346,212788303,174779712,108195674,495763689
2024-11-07,Canada,55319,153667,81655,212843622,174933379,108277329,496054330
2024-11-08,Canada,157094,48702,147538,213000716,174982081,108424867,496407664
2024-11-09,Canada,62146,97587,102251,213062862,175079668,108527118,496669648
2024-11-10,Canada,89937,175981,88630,213152799,175255649,108615748,497024196
2024-11-11,Canada,140950,79176,74602,213293749,175334825,108690350,497318924
2024-11-12,Canada,50100,152018,65156,213343849,175486843,108755506,497586198
2021-01-16,Australia,21333,0,0,21333,0,0,21333
2021-01-17,Australia,52725,0,0,74058,0,0,74058
2021-01-18,Australia,37223,0,0,111281,0,0,111281
2021-01-19,Australia,95918,0,0,207199,0,0,207199
2021-01-20,Australia,21682,0,0,228881,0,0,228881
2021-01-21,Australia,75763,0,0,304644,0,0,304644
2021-01-22,Australia,14553,0,0,319197,0,0,319197
2021-01-23,Australia,40234,0,0,359431,0,0,359431
2021-01-24,Australia,10356,0,0,369787,0,0,369787
2021-01-25,Australia,92026,0,0,461813,0,0,461813
2021-01-26,Australia,84227,0,0,546040,0,0,546040
2021-01-27,Australia,62668,0,0,608708,0,0,608708
2021-01-28,Australia,86615,0,0,695323,0,0,695323
2021-01-29,Australia,49728,0,0,745051,0,0,745051
2021-01-30,Australia,61282,0,0,806333,0,0,806333
2021-01-31,Australia,18395,0,0,824728,0,0,824728
2021-02-01,Australia,65740,0,0,890468,0,0,890468
2021-02-02,Australia,86858,0,0,977326,0,0,977326
2021-02-03,Australia,74265,0,0,1051591,0,0,1051591
2021-02-04,Australia,14786,0,0,1066377,0,0,1066377
2021-02-05,Australia,83731,0,0,1150108,0,0,1150108
2021-02-06,Australia,25033,0,0,1175141,0,0,1175141
2021-02-07,Australia,50391,0,0,1225532,0,0,1225532
2021-02-08,Australia,63036,0,0,1288568,0,0,1288568
2021-02-09,Australia,36549,0,0,1325117,0,0,1325117
2021-02-10,Australia,67157,0,0,1392274,0,0,1392274
2021-02-11,Australia,20743,0,0,1413017,0,0,1413017
2021-02-12,Australia,28568,0,0,1441585,0,0,1441585
2021-02-13,Australia,32242,0,0,1473827,0,0,1473827
2021-02-14,Australia,63562,0,0,1537389,0,0,1537389
2021-02-15,Australia,58200,0,0,1595589,0,0,1595589
2021-02-16,Australia,45808,47218,0,1641397,47218,0,1688615
2021-02-17,Australia,90868,23701,0,1732265,70919,0,1803184
2021-02-18,Australia,47424,31988,0,1779689,102907,0,1882596
2021-02-19,Australia,17879,16076,0,1797568,118983,0,1916551
2021-02-20,Australia,61757,25941,0,1859325,144924,0,2004249
2021-02-21,Australia,50865,12543,0,1910190,157467,0,2067657
2021-02-22,Australia,21351,13876,0,1931541,171343,0,2102884
2021-02-23,Australia,89348,29862,0,2020889,201205,0,2222094
2021-02-24,Australia,98017,48130,0,2118906,249335,0,2368241
2021-02-25,Australia,24604,34429,0,2143510,283764,0,2427274
2021-02-26,Australia,93597,17261,0,2237107,301025,0,2538132
2021-02-27,Australia,89975,14905,0,2327082,315930,0,2643012
2021-02-28,Australia,24453,23773,0,2351535,339703,0,2691238
2021-03-01,Australia,36007,38238,0,2387542,377941,0,2765483
2021-03-02,Australia,49917,33656,0,2437459,411597,0,2849056
2021-03-03,Australia,79652,5304,0,2517111,416901,0,2934012
2021-03-04,Australia,22057,12475,0,2539168,429376,0,2968544
2021-03-05,Australia,80607,37789,0,2619775,467165,0,3086940
2021-03-06,Australia,16720,8793,0,2636495,475958,0,3112453
2021-03-07,Australia,64104,14169,0,2700599,490127,0,3190726
2021-03-08,Australia,52582,33461,0,2753181,523588,0,3276769
2021-03-09,Australia,52874,5375,0,2806055,528963,0,3335018
2021-03-10,Australia,58948,11757,0,2865003,540720,0,3405723
2021-03-11,Australia,31208,35575,0,2896211,576295,0,3472506
2021-03-12,Australia,18186,48633,0,2914397,624928,0,3539325
2021-03-13,Australia,83395,48652,0,2997792,673580,0,3671372
2021-03-14,Australia,97231,44900,0,3095023,718480,0,3813503
2021-03-15,Australia,46858,11074,0,3141881,729554,0,3871435
2021-03-16,Australia,95060,9272,0,3236941,738826,0,3975767
2021-03-17,Australia,64060,30703,0,3301001,769529,0,4070530
2021-03-18,Australia,57848,16794,0,3358849,786323,0,4145172
2021-03-19,Australia,53196,19486,0,3412045,805809,0,4217854
2021-03-20,Australia,24622,22621,0,3436667,828430,0,4265097
2021-03-21,Australia,68316,21670,0,3504983,850100,0,4355083
2021-03-22,Australia,40041,34550,0,3545024,884650,0,4429674
2021-03-23,Australia,18140,43255,0,3563164,927905,0,4491069
2021-03-24,Australia,21777,27182,0,3584941,955087,0,4540028
2021-03-25,Australia,69420,17229,0,3654361,972316,0,4626677
2021-03-26,Australia,25091,29243,0,3679452,1001559,0,4681011
2021-03-27,Australia,25099,19243,0,3704551,1020802,0,4725353
2021-03-28,Australia,81298,22798,0,3785849,1043600,0,4829449
2021-03-29,Australia,53822,23731,0,3839671,1067331,0,4907002
2021-03-30,Australia,25911,7430,0,3865582,1074761,0,4940343
2021-03-31,Australia,30367,27035,0,3895949,1101796,0,4997745
2021-04-01,Australia,37310,14787,0,3933259,1116583,0,5049842
2021-04-02,Australia,72854,27107,0,4006113,1143690,0,5149803
2021-04-03,Australia,70079,7880,0,4076192,1151570,0,5227762
2021-04-04,Australia,24713,17175,0,4100905,1168745,0,5269650
2021-04-05,Australia,63226,41681,0,4164131,1210426,0,5374557
2021-04-06,Australia,29126,14626,0,4193257,1225052,0,5418309
2021-04-07,Australia,14830,6819,0,4208087,1231871,0,5439958
2021-04-08,Australia,97102,42040,0,4305189,1273911,0,5579100
2021-04-09,Australia,73817,34996,0,4379006,1308907,0,5687913
2021-04-10,Australia,64980,44712,0,4443986,1353619,0,5797605
2021-04-11,Australia,97179,26970,0,4541165,1380589,0,5921754
2021-04-12,Australia,49288,17120,0,4590453,1397709,0,5988162
2021-04-13,Australia,40546,33230,0,4630999,1430939,0,6061938
2021-04-14,Australia,24295,21012,0,4655294,1451951,0,6107245
2021-04-15,Australia,20779,8993,0,4676073,1460944,0,6137017
2021-04-16,Australia,487300,291698,0,5163373,1752642,0,6916015
2021-04-17,Australia,324743,229275,0,5488116,1981917,0,7470033
2021-04-18,Australia,204488,64774,0,5692604,2046691,0,7739295
2021-04-19,Australia,276714,145070,0,5969318,2191761,0,8161079
2021-04-20,Australia,289427,337061,0,6258745,2528822,0,8787567
2021-04-21,Australia,410756,164047,0,6669501,2692869,0,9362370
2021-04-22,Australia,106139,146472,0,6775640,2839341,0,9614981
2021-04-23,Australia,463368,313695,0,7239008,3153036,0,10392044
2021-04-24,Australia,210464,217544,0,7449472,3370580,0,10820052
2021-04-25,Australia,250643,328458,0,7700115,3699038,0,11399153
2021-04-26,Australia,261043,118976,0,7961158,3818014,0,11779172
2021-04-27,Australia,365388,248788,0,8326546,4066802,0,12393348
2021-04-28,Australia,449845,93892,0,8776391,4160694,0,12937085
2021-04-29,Australia,456217,103402,0,9232608,4264096,0,13496704
2021-04-30,Australia,130452,146916,0,9363060,4411012,0,13774072
2021-05-01,Australia,352935,260239,0,9715995,4671251,0,14387246
2021-05-02,Australia,420996,335514,0,10136991,5006765,0,15143756
2021-05-03,Australia,141984,307266,0,10278975,5314031,0,15593006
2021-05-04,Australia,355246,199665,0,10634221,5513696,0,16147917
2021-05-05,Australia,363528,82532,0,10997749,5596228,0,16593977
2021-05-06,Australia,169928,72112,0,11167677,5668340,0,16836017
2021-05-07,Australia,260560,52878,0,11428237,5721218,0,17149455
2021-05-08,Australia,490695,90027,0,11918932,5811245,0,17730177
2021-05-09,Australia,291447,65595,0,12210379,5876840,0,18087219
2021-05-10,Australia,365599,218184,0,12575978,6095024,0,18671002
2021-05-11,Australia,174564,237154,0,12750542,6332178,0,19082720
2021-05-12,Australia,428671,51788,0,13179213,6383966,0,19563179
2021-05-13,Australia,131455,280289,0,13310668,6664255,0,19974923
2021-05-14,Australia,402515,156303,0,13713183,6820558,0,20533741
2021-05-15,Australia,430352,257271,0,14143535,7077829,0,21221364
2021-05-16,Australia,446052,58032,0,14589587,7135861,0,21725448
2021-05-17,Australia,295282,194041,0,14884869,7329902,0,22214771
2021-05-18,Australia,160805,133340,0,15045674,7463242,0,22508916
2021-05-19,Australia,161783,378415,0,15207457,7841657,0,23049114
2021-05-20,Australia,402016,209063,0,15609473,8050720,0,23660193
2021-05-21,Australia,237716,388928,0,15847189,8439648,0,24286837
2021-05-22,Australia,286979,130446,0,16134168,8570094,0,24704262
2021-05-23,Australia,265467,242429,0,16399635,8812523,0,25212158
2021-05-24,Australia,349161,264965,0,16748796,9077488,0,25826284
2021-05-25,Australia,484224,345997,0,17233020,9423485,0,26656505
2021-05-26,Australia,416181,232914,0,17649201,9656399,0,27305600
2021-05-27,Australia,345634,267074,0,17994835,9923473,0,27918308
2021-05-28,Australia,245206,137221,0,18240041,10060694,0,28300735
2021-05-29,Australia,257911,101487,0,18497952,10162181,0,28660133
2021-05-30,Australia,268811,112129,0,18766763,10274310,0,29041073
2021-05-31,Australia,332703,197934,0,19099466,10472244,0,29571710
2021-06-01,Australia,272628,88317,0,19372094,10560561,0,29932655
2021-06-02,Australia,468333,61113,0,19840427,10621674,0,30462101
2021-06-03,Australia,281659,201229,0,20122086,10822903,0,30944989
2021-06-04,Australia,204688,85591,0,20326774,10908494,0,31235268
2021-06-05,Australia,328027,312781,0,20654801,11221275,0,31876076
2021-06-06,Australia,489834,215119,0,21144635,11436394,0,32581029
2021-06-07,Australia,385245,188738,0,21529880,11625132,0,33155012
2021-06-08,Australia,259399,214232,0,21789279,11839364,0,33628643
2021-06-09,Australia,357052,86038,0,22146331,11925402,0,34071733
2021-06-10,Australia,402262,392493,0,22548593,12317895,0,34866488
2021-06-11,Australia,291043,329666,0,22839636,12647561,0,35487197
