date,state,country,hospital_admissions,icu_admissions,ventilator_usage,available_beds,available_icu_beds
2024-05-12,West Bengal,India,162,33,14,382,53
2024-05-12,Gujarat,India,84,15,5,638,46
2024-05-12,Rajasthan,India,199,48,16,646,81
2024-05-12,Madhya Pradesh,India,243,54,23,559,31
2024-05-13,Maharashtra,India,40,8,3,938,73
2024-05-13,Karnataka,India,198,36,14,995,42
2024-05-13,Kerala,India,196,37,11,247,38
2024-05-13,Tamil Nadu,India,250,61,29,251,39
2024-05-13,Delhi,India,77,16,6,742,74
2024-05-13,Uttar Pradesh,India,74,13,4,670,45
2024-05-13,West Bengal,India,251,58,28,901,25
2024-05-13,Gujarat,India,47,10,3,992,14
2024-05-13,Rajasthan,India,273,60,27,360,43
2024-05-13,Madhya Pradesh,India,38,7,2,998,35
2024-05-14,Maharashtra,India,74,15,6,420,88
2024-05-14,Karnataka,India,222,48,21,126,26
2024-05-14,Kerala,India,35,7,3,287,70
2024-05-14,Tamil Nadu,India,257,49,15,768,73
2024-05-14,Delhi,India,192,35,13,736,38
2024-05-14,Uttar Pradesh,India,161,37,16,516,61
2024-05-14,West Bengal,India,74,14,6,650,38
2024-05-14,Gujarat,India,315,54,23,117,25
2024-05-14,Rajasthan,India,169,32,10,603,63
2024-05-14,Madhya Pradesh,India,152,27,12,903,45
2024-05-15,Maharashtra,India,159,34,13,677,98
2024-05-15,Karnataka,India,66,11,5,400,14
2024-05-15,Kerala,India,168,41,18,850,73
2024-05-15,Tamil Nadu,India,137,31,10,823,56
2024-05-15,Delhi,India,42,7,2,342,82
2024-05-15,Uttar Pradesh,India,58,10,3,891,98
2024-05-15,West Bengal,India,249,55,20,529,62
2024-05-15,Gujarat,India,268,53,20,732,92
2024-05-15,Rajasthan,India,128,19,7,678,29
2024-05-15,Madhya Pradesh,India,279,68,29,921,15
2024-05-16,Maharashtra,India,237,42,15,699,23
2024-05-16,Karnataka,India,163,40,12,620,97
2024-05-16,Kerala,India,206,35,12,717,12
2024-05-16,Tamil Nadu,India,240,59,20,936,95
2024-05-16,Delhi,India,205,40,17,231,12
2024-05-16,Uttar Pradesh,India,188,43,15,541,22
2024-05-16,West Bengal,India,181,35,16,795,52
2024-05-16,Gujarat,India,77,13,4,537,79
2024-05-16,Rajasthan,India,131,32,9,628,36
2024-05-16,Madhya Pradesh,India,102,23,7,388,25
2024-05-17,Maharashtra,India,37,8,3,598,50
2024-05-17,Karnataka,India,94,14,5,562,66
2024-05-17,Kerala,India,76,12,4,836,94
2024-05-17,Tamil Nadu,India,279,46,15,685,25
2024-05-17,Delhi,India,28,6,2,712,28
2024-05-17,Uttar Pradesh,India,144,25,10,739,49
2024-05-17,West Bengal,India,169,29,8,945,37
2024-05-17,Gujarat,India,76,15,6,483,42
2024-05-17,Rajasthan,India,85,13,5,575,49
2024-05-17,Madhya Pradesh,India,152,25,7,138,77
2024-05-18,Maharashtra,India,41,9,3,472,14
2024-05-18,Karnataka,India,297,57,24,145,82
2024-05-18,Kerala,India,147,25,8,676,72
2024-05-18,Tamil Nadu,India,151,30,13,196,18
2024-05-18,Delhi,India,207,43,17,930,74
2024-05-18,Uttar Pradesh,India,105,20,8,467,80
2024-05-18,West Bengal,India,38,7,2,495,90
2024-05-18,Gujarat,India,231,38,12,712,39
2024-05-18,Rajasthan,India,252,62,24,501,98
2024-05-18,Madhya Pradesh,India,238,54,25,866,57
2024-05-19,Maharashtra,India,57,13,4,125,25
2024-05-19,Karnataka,India,245,54,18,659,28
2024-05-19,Kerala,India,76,14,6,878,19
2024-05-19,Tamil Nadu,India,66,10,4,723,92
2024-05-19,Delhi,India,77,17,6,132,98
2024-05-19,Uttar Pradesh,India,185,45,21,555,15
2024-05-19,West Bengal,India,215,53,19,369,61
2024-05-19,Gujarat,India,66,10,4,752,37
2024-05-19,Rajasthan,India,26,5,1,413,85
2024-05-19,Madhya Pradesh,India,212,46,16,883,82
2024-05-20,Maharashtra,India,267,66,24,613,75
2024-05-20,Karnataka,India,293,58,25,840,53
2024-05-20,Kerala,India,59,11,5,498,88
2024-05-20,Tamil Nadu,India,66,12,4,184,28
2024-05-20,Delhi,India,78,12,4,675,87
2024-05-20,Uttar Pradesh,India,84,20,7,872,41
2024-05-20,West Bengal,India,250,58,23,234,14
2024-05-20,Gujarat,India,82,15,6,605,45
2024-05-20,Rajasthan,India,70,11,4,425,44
2024-05-20,Madhya Pradesh,India,199,40,12,572,94
2024-05-21,Maharashtra,India,51,9,2,920,21
2024-05-21,Karnataka,India,62,12,5,391,39
2024-05-21,Kerala,India,35,8,3,235,10
2024-05-21,Tamil Nadu,India,214,45,14,247,79
2024-05-21,Delhi,India,82,19,7,740,71
2024-05-21,Uttar Pradesh,India,117,24,8,837,74
2024-05-21,West Bengal,India,216,49,17,857,66
2024-05-21,Gujarat,India,115,19,7,474,55
2024-05-21,Rajasthan,India,35,6,1,676,58
2024-05-21,Madhya Pradesh,India,109,25,8,342,15
2024-05-22,Maharashtra,India,95,14,5,907,70
2024-05-22,Karnataka,India,41,6,2,751,70
2024-05-22,Kerala,India,41,9,3,423,81
2024-05-22,Tamil Nadu,India,133,23,9,807,14
2024-05-22,Delhi,India,142,27,8,998,72
2024-05-22,Uttar Pradesh,India,57,12,5,922,21
2024-05-22,West Bengal,India,40,6,1,259,45
2024-05-22,Gujarat,India,142,29,11,271,37
2024-05-22,Rajasthan,India,65,10,4,627,57
2024-05-22,Madhya Pradesh,India,38,6,1,558,97
2024-05-23,Maharashtra,India,126,20,9,888,18
2024-05-23,Karnataka,India,110,26,10,831,28
2024-05-23,Kerala,India,140,26,8,840,95
2024-05-23,Tamil Nadu,India,94,17,6,292,26
2024-05-23,Delhi,India,235,45,18,572,49
2024-05-23,Uttar Pradesh,India,165,27,8,644,73
2024-05-23,West Bengal,India,118,20,6,465,43
2024-05-23,Gujarat,India,56,12,5,866,28
2024-05-23,Rajasthan,India,265,45,22,903,82
2024-05-23,Madhya Pradesh,India,79,15,6,378,65
2024-05-24,Maharashtra,India,32,6,2,870,62
2024-05-24,Karnataka,India,99,20,9,949,50
2024-05-24,Kerala,India,147,33,12,624,43
2024-05-24,Tamil Nadu,India,340,61,26,369,44
2024-05-24,Delhi,India,130,27,10,737,38
2024-05-24,Uttar Pradesh,India,158,35,12,451,68
2024-05-24,West Bengal,India,320,64,23,119,44
2024-05-24,Gujarat,India,260,56,24,335,95
2024-05-24,Rajasthan,India,277,45,15,711,24
2024-05-24,Madhya Pradesh,India,104,19,8,112,76
2024-05-25,Maharashtra,India,124,26,10,208,91
2024-05-25,Karnataka,India,140,32,9,369,41
2024-05-25,Kerala,India,216,48,22,668,35
2024-05-25,Tamil Nadu,India,217,36,11,207,33
2024-05-25,Delhi,India,95,18,8,111,91
2024-05-25,Uttar Pradesh,India,326,77,25,367,13
2024-05-25,West Bengal,India,45,9,3,541,37
2024-05-25,Gujarat,India,139,23,8,908,18
2024-05-25,Rajasthan,India,138,26,11,480,14
2024-05-25,Madhya Pradesh,India,320,76,37,275,60
2024-05-26,Maharashtra,India,86,16,7,688,48
2024-05-26,Karnataka,India,269,41,19,693,97
2024-05-26,Kerala,India,292,52,22,257,17
2024-05-26,Tamil Nadu,India,278,57,21,311,67
2024-05-26,Delhi,India,142,27,12,400,79
2024-05-26,Uttar Pradesh,India,161,35,10,627,46
2024-05-26,West Bengal,India,50,9,3,663,28
2024-05-26,Gujarat,India,237,40,18,257,71
2024-05-26,Rajasthan,India,246,54,17,340,77
2024-05-26,Madhya Pradesh,India,293,71,34,376,35
2024-05-27,Maharashtra,India,167,29,11,185,19
2024-05-27,Karnataka,India,177,34,15,980,42
2024-05-27,Kerala,India,175,42,15,651,54
2024-05-27,Tamil Nadu,India,179,30,13,549,28
2024-05-27,Delhi,India,240,47,16,354,55
2024-05-27,Uttar Pradesh,India,233,37,16,353,84
2024-05-27,West Bengal,India,323,64,25,553,85
2024-05-27,Gujarat,India,193,34,13,992,62
2024-05-27,Rajasthan,India,152,28,12,748,24
2024-05-27,Madhya Pradesh,India,166,38,14,931,39
2024-05-28,Maharashtra,India,55,10,3,463,36
2024-05-28,Karnataka,India,137,30,12,480,25
2024-05-28,Kerala,India,126,31,14,288,86
2024-05-28,Tamil Nadu,India,120,21,6,874,96
2024-05-28,Delhi,India,239,45,18,271,31
2024-05-28,Uttar Pradesh,India,293,44,17,119,75
2024-05-28,West Bengal,India,27,5,1,717,17
2024-05-28,Gujarat,India,226,56,19,721,59
2024-05-28,Rajasthan,India,145,22,10,327,33
2024-05-28,Madhya Pradesh,India,59,13,4,357,79
2024-05-29,Maharashtra,India,111,26,9,774,73
2024-05-29,Karnataka,India,36,7,2,617,15
2024-05-29,Kerala,India,298,59,22,599,62
2024-05-29,Tamil Nadu,India,183,29,11,189,92
2024-05-29,Delhi,India,200,31,10,900,33
2024-05-29,Uttar Pradesh,India,216,36,12,605,44
2024-05-29,West Bengal,India,41,9,4,567,80
2024-05-29,Gujarat,India,204,35,14,844,14
2024-05-29,Rajasthan,India,194,35,17,591,68
2024-05-29,Madhya Pradesh,India,147,33,16,297,83
2024-05-30,Maharashtra,India,89,20,8,387,13
2024-05-30,Karnataka,India,276,54,23,827,11
2024-05-30,Kerala,India,111,23,8,124,81
2024-05-30,Tamil Nadu,India,238,45,17,572,93
2024-05-30,Delhi,India,94,20,8,365,21
2024-05-30,Uttar Pradesh,India,287,48,17,996,78
2024-05-30,West Bengal,India,121,26,11,276,85
2024-05-30,Gujarat,India,229,45,16,941,69
2024-05-30,Rajasthan,India,300,68,29,507,73
2024-05-30,Madhya Pradesh,India,45,8,3,213,90
2024-05-31,Maharashtra,India,139,33,14,248,85
2024-05-31,Karnataka,India,292,58,28,719,49
2024-05-31,Kerala,India,44,9,3,455,47
2024-05-31,Tamil Nadu,India,213,49,18,800,40
2024-05-31,Delhi,India,169,28,10,363,31
2024-05-31,Uttar Pradesh,India,248,61,27,410,94
2024-05-31,West Bengal,India,199,39,18,227,74
2024-05-31,Gujarat,India,99,23,8,515,63
2024-05-31,Rajasthan,India,287,63,30,840,71
2024-05-31,Madhya Pradesh,India,183,29,12,916,88
2024-06-01,Maharashtra,India,161,33,10,821,80
2024-06-01,Karnataka,India,290,53,18,391,55
2024-06-01,Kerala,India,103,18,5,930,77
2024-06-01,Tamil Nadu,India,176,37,13,216,95
2024-06-01,Delhi,India,44,9,3,804,90
2024-06-01,Uttar Pradesh,India,309,65,21,804,30
2024-06-01,West Bengal,India,57,8,3,791,95
2024-06-01,Gujarat,India,91,21,8,123,34
2024-06-01,Rajasthan,India,184,32,14,465,15
2024-06-01,Madhya Pradesh,India,81,15,7,967,13
2024-06-02,Maharashtra,India,85,15,4,625,16
2024-06-02,Karnataka,India,297,67,27,339,76
2024-06-02,Kerala,India,164,29,9,324,14
2024-06-02,Tamil Nadu,India,268,54,17,665,32
2024-06-02,Delhi,India,110,17,6,839,19
2024-06-02,Uttar Pradesh,India,197,48,21,373,59
2024-06-02,West Bengal,India,66,15,6,256,29
2024-06-02,Gujarat,India,88,13,4,361,25
2024-06-02,Rajasthan,India,335,51,15,427,25
2024-06-02,Madhya Pradesh,India,80,12,5,913,96
2024-06-03,Maharashtra,India,291,56,19,457,88
2024-06-03,Karnataka,India,182,37,15,162,64
2024-06-03,Kerala,India,196,33,15,475,92
2024-06-03,Tamil Nadu,India,132,21,6,605,59
2024-06-03,Delhi,India,314,73,29,697,22
2024-06-03,Uttar Pradesh,India,37,9,3,220,64
2024-06-03,West Bengal,India,144,24,10,224,68
2024-06-03,Gujarat,India,296,69,24,819,83
2024-06-03,Rajasthan,India,74,17,6,643,10
2024-06-03,Madhya Pradesh,India,150,30,14,480,46
2024-06-04,Maharashtra,India,103,17,6,232,79
2024-06-04,Karnataka,India,148,22,10,265,24
2024-06-04,Kerala,India,292,45,16,172,36
2024-06-04,Tamil Nadu,India,294,64,27,452,97
2024-06-04,Delhi,India,328,68,31,470,36
2024-06-04,Uttar Pradesh,India,36,7,2,967,55
2024-06-04,West Bengal,India,153,37,17,251,27
2024-06-04,Gujarat,India,298,48,23,662,69
2024-06-04,Rajasthan,India,206,43,13,876,56
2024-06-04,Madhya Pradesh,India,50,9,2,635,33
2024-06-05,Maharashtra,India,88,15,6,835,11
2024-06-05,Karnataka,India,156,24,9,428,100
2024-06-05,Kerala,India,205,39,12,492,79
2024-06-05,Tamil Nadu,India,331,49,18,345,53
2024-06-05,Delhi,India,88,16,7,677,79
2024-06-05,Uttar Pradesh,India,290,55,24,837,69
2024-06-05,West Bengal,India,209,39,14,354,22
2024-06-05,Gujarat,India,37,6,2,997,42
2024-06-05,Rajasthan,India,101,22,9,561,75
2024-06-05,Madhya Pradesh,India,29,6,2,117,90
2024-06-06,Maharashtra,India,83,20,7,720,57
2024-06-06,Karnataka,India,160,30,9,118,78
2024-06-06,Kerala,India,211,42,20,814,47
2024-06-06,Tamil Nadu,India,254,49,20,536,21
2024-06-06,Delhi,India,238,56,23,810,89
2024-06-06,Uttar Pradesh,India,299,45,20,891,40
2024-06-06,West Bengal,India,163,31,9,811,42
2024-06-06,Gujarat,India,50,11,3,450,95
2024-06-06,Rajasthan,India,204,33,13,539,74
2024-06-06,Madhya Pradesh,India,157,26,8,649,69
2024-06-07,Maharashtra,India,280,44,16,960,31
2024-06-07,Karnataka,India,165,33,12,397,77
2024-06-07,Kerala,India,121,25,9,863,26
2024-06-07,Tamil Nadu,India,49,7,2,151,61
2024-06-07,Delhi,India,311,47,19,328,14
2024-06-07,Uttar Pradesh,India,68,11,4,622,54
2024-06-07,West Bengal,India,264,52,24,911,47
2024-06-07,Gujarat,India,132,28,11,539,52
2024-06-07,Rajasthan,India,271,66,31,143,31
2024-06-07,Madhya Pradesh,India,53,10,4,662,29
2024-06-08,Maharashtra,India,224,44,17,568,45
2024-06-08,Karnataka,India,172,36,11,494,25
2024-06-08,Kerala,India,132,28,10,479,34
2024-06-08,Tamil Nadu,India,96,20,6,640,82
2024-06-08,Delhi,India,355,59,22,887,94
2024-06-08,Uttar Pradesh,India,207,37,15,944,24
2024-06-08,West Bengal,India,297,55,21,508,70
2024-06-08,Gujarat,India,148,27,8,452,41
2024-06-08,Rajasthan,India,33,6,2,394,59
2024-06-08,Madhya Pradesh,India,261,58,24,347,32
2024-06-09,Maharashtra,India,40,8,2,324,58
2024-06-09,Karnataka,India,302,61,27,896,34
2024-06-09,Kerala,India,64,10,3,483,94
2024-06-09,Tamil Nadu,India,155,25,8,913,82
2024-06-09,Delhi,India,210,36,13,835,39
2024-06-09,Uttar Pradesh,India,61,12,4,156,29
2024-06-09,West Bengal,India,216,39,14,755,56
2024-06-09,Gujarat,India,142,23,10,422,23
2024-06-09,Rajasthan,India,107,26,12,758,34
2024-06-09,Madhya Pradesh,India,187,44,13,529,16
2024-06-10,Maharashtra,India,232,47,17,598,34
2024-06-10,Karnataka,India,255,55,21,548,14
2024-06-10,Kerala,India,286,67,20,247,40
2024-06-10,Tamil Nadu,India,71,15,5,344,19
2024-06-10,Delhi,India,283,44,15,782,75
2024-06-10,Uttar Pradesh,India,87,20,7,939,48
2024-06-10,West Bengal,India,118,25,12,750,30
2024-06-10,Gujarat,India,85,18,5,275,88
2024-06-10,Rajasthan,India,76,17,5,802,83
2024-06-10,Madhya Pradesh,India,99,15,5,483,58
2024-06-11,Maharashtra,India,40,9,2,847,80
2024-06-11,Karnataka,India,228,35,14,627,79
2024-06-11,Kerala,India,181,34,16,329,51
2024-06-11,Tamil Nadu,India,164,25,11,539,16
2024-06-11,Delhi,India,84,13,6,819,61
2024-06-11,Uttar Pradesh,India,98,17,7,761,20
2024-06-11,West Bengal,India,126,24,9,643,57
2024-06-11,Gujarat,India,227,36,14,997,22
2024-06-11,Rajasthan,India,259,42,20,464,24
2024-06-11,Madhya Pradesh,India,217,51,19,176,93
2024-06-12,Maharashtra,India,199,38,12,978,81
2024-06-12,Karnataka,India,105,18,5,344,18
2024-06-12,Kerala,India,200,45,16,676,19
2024-06-12,Tamil Nadu,India,117,28,10,665,57
2024-06-12,Delhi,India,160,30,9,410,84
2024-06-12,Uttar Pradesh,India,201,36,13,202,41
2024-06-12,West Bengal,India,306,76,37,196,99
2024-06-12,Gujarat,India,191,29,9,268,46
2024-06-12,Rajasthan,India,187,35,16,406,81
2024-06-12,Madhya Pradesh,India,324,80,31,926,90
2024-06-13,Maharashtra,India,144,25,9,909,76
2024-06-13,Karnataka,India,131,20,9,273,76
2024-06-13,Kerala,India,247,60,21,167,12
2024-06-13,Tamil Nadu,India,238,50,19,326,88
2024-06-13,Delhi,India,225,49,17,882,15
2024-06-13,Uttar Pradesh,India,162,32,15,129,99
2024-06-13,West Bengal,India,144,24,11,218,51
2024-06-13,Gujarat,India,75,11,4,414,27
2024-06-13,Rajasthan,India,216,47,22,247,94
2024-06-13,Madhya Pradesh,India,199,40,19,253,32
2024-06-14,Maharashtra,India,51,9,2,600,56
2024-06-14,Karnataka,India,241,51,17,798,75
2024-06-14,Kerala,India,288,64,27,672,17
2024-06-14,Tamil Nadu,India,115,19,6,529,98
2024-06-14,Delhi,India,154,32,13,272,80
2024-06-14,Uttar Pradesh,India,55,9,2,550,77
2024-06-14,West Bengal,India,39,9,3,485,86
2024-06-14,Gujarat,India,192,29,13,638,98
2024-06-14,Rajasthan,India,335,51,18,622,42
2024-06-14,Madhya Pradesh,India,269,50,15,603,42
2024-06-15,Maharashtra,India,76,12,4,459,15
2024-06-15,Karnataka,India,137,22,9,527,38
2024-06-15,Kerala,India,186,32,14,197,17
2024-06-15,Tamil Nadu,India,208,33,15,740,52
2024-06-15,Delhi,India,273,42,12,377,40
2024-06-15,Uttar Pradesh,India,74,14,5,738,28
2024-06-15,West Bengal,India,266,50,22,724,62
2024-06-15,Gujarat,India,278,48,16,316,18
2024-06-15,Rajasthan,India,51,8,3,433,69
2024-06-15,Madhya Pradesh,India,74,14,6,147,27
2024-06-16,Maharashtra,India,204,33,15,920,74
2024-06-16,Karnataka,India,148,23,7,999,80
2024-06-16,Kerala,India,313,55,24,289,56
2024-06-16,Tamil Nadu,India,53,10,3,472,57
2024-06-16,Delhi,India,209,51,17,353,49
2024-06-16,Uttar Pradesh,India,296,61,25,797,53
2024-06-16,West Bengal,India,70,15,5,546,68
2024-06-16,Gujarat,India,143,22,7,109,76
2024-06-16,Rajasthan,India,141,32,12,256,54
2024-06-16,Madhya Pradesh,India,59,10,4,987,77
2024-06-17,Maharashtra,India,241,47,20,707,47
2024-06-17,Karnataka,India,260,59,21,165,99
2024-06-17,Kerala,India,252,55,23,949,80
2024-06-17,Tamil Nadu,India,132,29,11,864,23
2024-06-17,Delhi,India,216,33,10,614,66
2024-06-17,Uttar Pradesh,India,350,52,25,736,68
2024-06-17,West Bengal,India,187,36,11,975,37
2024-06-17,Gujarat,India,47,10,3,582,35
2024-06-17,Rajasthan,India,124,28,11,681,100
2024-06-17,Madhya Pradesh,India,273,61,19,742,97
2024-06-18,Maharashtra,India,280,50,21,443,81
2024-06-18,Karnataka,India,47,7,2,619,68
2024-06-18,Kerala,India,43,10,4,828,92
2024-06-18,Tamil Nadu,India,191,47,20,628,44
2024-06-18,Delhi,India,111,18,7,616,18
2024-06-18,Uttar Pradesh,India,128,25,9,816,79
2024-06-18,West Bengal,India,153,26,10,393,46
2024-06-18,Gujarat,India,129,31,14,542,42
2024-06-18,Rajasthan,India,220,41,19,280,13
2024-06-18,Madhya Pradesh,India,130,31,9,356,40
2024-06-19,Maharashtra,India,60,14,5,870,86
2024-06-19,Karnataka,India,44,10,3,965,30
2024-06-19,Kerala,India,169,40,13,340,90
2024-06-19,Tamil Nadu,India,102,17,6,258,79
2024-06-19,Delhi,India,321,69,27,877,62
2024-06-19,Uttar Pradesh,India,245,45,15,280,60
2024-06-19,West Bengal,India,248,41,14,787,36
2024-06-19,Gujarat,India,165,40,12,322,88
2024-06-19,Rajasthan,India,72,16,7,921,31
2024-06-19,Madhya Pradesh,India,134,22,10,450,22
2024-06-20,Maharashtra,India,157,29,12,354,91
2024-06-20,Karnataka,India,267,49,17,759,95
2024-06-20,Kerala,India,97,14,5,564,95
2024-06-20,Tamil Nadu,India,215,34,13,160,56
2024-06-20,Delhi,India,352,64,22,414,67
2024-06-20,Uttar Pradesh,India,162,32,15,780,34
2024-06-20,West Bengal,India,251,48,21,944,35
2024-06-20,Gujarat,India,190,32,14,975,88
2024-06-20,Rajasthan,India,226,44,17,373,47
2024-06-20,Madhya Pradesh,India,229,47,21,659,49
2024-06-21,Maharashtra,India,188,44,19,914,14
2024-06-21,Karnataka,India,361,57,17,245,97
2024-06-21,Kerala,India,329,70,31,247,17
2024-06-21,Tamil Nadu,India,93,22,9,109,21
2024-06-21,Delhi,India,184,35,14,219,31
2024-06-21,Uttar Pradesh,India,221,54,18,750,82
2024-06-21,West Bengal,India,283,68,23,807,98
2024-06-21,Gujarat,India,34,8,2,778,12
2024-06-21,Rajasthan,India,391,67,32,388,15
2024-06-21,Madhya Pradesh,India,288,45,15,311,41
2024-06-22,Maharashtra,India,200,32,10,159,56
2024-06-22,Karnataka,India,326,77,30,666,44
2024-06-22,Kerala,India,253,51,17,426,42
2024-06-22,Tamil Nadu,India,66,10,4,160,29
2024-06-22,Delhi,India,299,74,26,234,40
2024-06-22,Uttar Pradesh,India,117,18,6,960,72
2024-06-22,West Bengal,India,52,9,2,888,46
2024-06-22,Gujarat,India,200,44,20,161,72
2024-06-22,Rajasthan,India,325,68,26,917,91
2024-06-22,Madhya Pradesh,India,195,40,17,813,94
2024-06-23,Maharashtra,India,102,16,5,518,60
2024-06-23,Karnataka,India,149,36,11,165,38
2024-06-23,Kerala,India,288,56,17,395,99
2024-06-23,Tamil Nadu,India,69,13,5,573,25
2024-06-23,Delhi,India,324,52,23,241,11
2024-06-23,Uttar Pradesh,India,162,36,17,968,22
2024-06-23,West Bengal,India,59,13,5,680,17
2024-06-23,Gujarat,India,395,96,32,458,26
2024-06-23,Rajasthan,India,318,50,16,272,44
2024-06-23,Madhya Pradesh,India,179,27,13,507,27
2024-06-24,Maharashtra,India,291,68,22,737,61
2024-06-24,Karnataka,India,161,29,12,268,87
2024-06-24,Kerala,India,73,17,5,347,66
2024-06-24,Tamil Nadu,India,64,12,5,950,75
2024-06-24,Delhi,India,65,13,4,195,52
2024-06-24,Uttar Pradesh,India,316,55,26,172,38
2024-06-24,West Bengal,India,36,5,1,199,96
2024-06-24,Gujarat,India,143,25,9,253,100
2024-06-24,Rajasthan,India,165,25,10,655,57
2024-06-24,Madhya Pradesh,India,256,63,24,780,78
2024-06-25,Maharashtra,India,85,20,8,157,12
2024-06-25,Karnataka,India,95,17,7,920,49
2024-06-25,Kerala,India,264,65,24,709,64
2024-06-25,Tamil Nadu,India,292,46,14,793,15
2024-06-25,Delhi,India,146,34,16,211,92
2024-06-25,Uttar Pradesh,India,90,18,7,141,11
2024-06-25,West Bengal,India,235,42,18,649,23
2024-06-25,Gujarat,India,226,39,14,111,80
2024-06-25,Rajasthan,India,228,48,14,452,22
2024-06-25,Madhya Pradesh,India,325,65,24,852,24
2024-06-26,Maharashtra,India,327,80,36,921,56
2024-06-26,Karnataka,India,52,11,5,659,88
2024-06-26,Kerala,India,207,49,19,438,11
2024-06-26,Tamil Nadu,India,286,61,27,139,62
2024-06-26,Delhi,India,37,6,1,308,21
2024-06-26,Uttar Pradesh,India,241,56,20,839,37
2024-06-26,West Bengal,India,150,34,13,544,24
2024-06-26,Gujarat,India,240,38,13,378,59
2024-06-26,Rajasthan,India,165,39,18,898,64
2024-06-26,Madhya Pradesh,India,69,13,5,679,99
2024-06-27,Maharashtra,India,329,80,29,511,42
2024-06-27,Karnataka,India,303,72,28,987,56
2024-06-27,Kerala,India,229,38,18,518,25
2024-06-27,Tamil Nadu,India,69,16,5,258,35
2024-06-27,Delhi,India,197,30,12,741,93
2024-06-27,Uttar Pradesh,India,118,21,8,617,18
2024-06-27,West Bengal,India,305,71,25,190,37
2024-06-27,Gujarat,India,408,81,36,759,94
2024-06-27,Rajasthan,India,351,66,21,425,35
2024-06-27,Madhya Pradesh,India,117,25,11,626,16
2024-06-28,Maharashtra,India,58,12,4,656,70
2024-06-28,Karnataka,India,235,39,12,572,75
2024-06-28,Kerala,India,207,34,12,303,77
2024-06-28,Tamil Nadu,India,172,28,8,532,31
2024-06-28,Delhi,India,201,49,24,619,52
2024-06-28,Uttar Pradesh,India,188,45,15,229,26
2024-06-28,West Bengal,India,59,13,6,871,22
2024-06-28,Gujarat,India,125,27,9,790,46
2024-06-28,Rajasthan,India,37,6,2,378,35
2024-06-28,Madhya Pradesh,India,176,33,10,450,25
2024-06-29,Maharashtra,India,250,56,24,914,86
2024-06-29,Karnataka,India,75,18,7,969,25
2024-06-29,Kerala,India,204,50,22,279,96
2024-06-29,Tamil Nadu,India,102,17,6,470,96
2024-06-29,Delhi,India,325,56,21,728,46
2024-06-29,Uttar Pradesh,India,141,30,14,487,96
2024-06-29,West Bengal,India,157,27,10,763,44
2024-06-29,Gujarat,India,235,37,17,317,28
2024-06-29,Rajasthan,India,71,11,4,532,19
2024-06-29,Madhya Pradesh,India,210,37,16,854,81
2024-06-30,Maharashtra,India,173,35,12,608,14
2024-06-30,Karnataka,India,263,43,14,536,87
2024-06-30,Kerala,India,214,46,16,909,89
2024-06-30,Tamil Nadu,India,302,48,19,907,68
2024-06-30,Delhi,India,406,85,38,177,76
2024-06-30,Uttar Pradesh,India,193,47,14,352,73
2024-06-30,West Bengal,India,88,20,8,982,78
2024-06-30,Gujarat,India,164,29,10,988,38
2024-06-30,Rajasthan,India,71,15,4,617,41
2024-06-30,Madhya Pradesh,India,307,68,23,326,55
2024-07-01,Maharashtra,India,37,6,2,530,89
2024-07-01,Karnataka,India,214,43,20,733,43
2024-07-01,Kerala,India,368,84,33,352,90
