date,country,daily_cases,daily_deaths,daily_recovered,cumulative_cases,cumulative_deaths,cumulative_recovered,active_cases
2024-04-27,Mexico,2283,50,2168,3833737,94704,3540246,198787
2024-04-28,Mexico,3057,72,2770,3836794,94776,3543016,199002
2024-04-29,Mexico,2134,52,1995,3838928,94828,3545011,199089
2024-04-30,Mexico,2456,64,2326,3841384,94892,3547337,199155
2024-05-01,Mexico,2143,58,2027,3843527,94950,3549364,199213
2024-05-02,Mexico,1859,38,1734,3845386,94988,3551098,199300
2024-05-03,Mexico,3123,81,2825,3848509,95069,3553923,199517
2024-05-04,Mexico,3003,66,2705,3851512,95135,3556628,199749
2024-05-05,Mexico,2612,76,2369,3854124,95211,3558997,199916
2024-05-06,Mexico,2131,51,2007,3856255,95262,3561004,199989
2024-05-07,Mexico,2566,67,2394,3858821,95329,3563398,200094
2024-05-08,Mexico,2547,61,2412,3861368,95390,3565810,200168
2024-05-09,Mexico,2347,59,2184,3863715,95449,3567994,200272
2024-05-10,Mexico,2532,50,2403,3866247,95499,3570397,200351
2024-05-11,Mexico,2518,63,2382,3868765,95562,3572779,200424
2024-05-12,Mexico,2293,68,2093,3871058,95630,3574872,200556
2024-05-13,Mexico,2829,70,2668,3873887,95700,3577540,200647
2024-05-14,Mexico,2657,60,2396,3876544,95760,3579936,200848
2024-05-15,Mexico,3061,90,2880,3879605,95850,3582816,200939
2024-05-16,Mexico,1783,45,1631,3881388,95895,3584447,201046
2024-05-17,Mexico,1728,35,1563,3883116,95930,3586010,201176
2024-05-18,Mexico,2274,56,2119,3885390,95986,3588129,201275
2024-05-19,Mexico,2445,50,2227,3887835,96036,3590356,201443
2024-05-20,Mexico,3121,82,2888,3890956,96118,3593244,201594
2024-05-21,Mexico,2653,53,2411,3893609,96171,3595655,201783
2024-05-22,Mexico,2118,49,1907,3895727,96220,3597562,201945
2024-05-23,Mexico,3005,78,2842,3898732,96298,3600404,202030
2024-05-24,Mexico,3137,63,2970,3901869,96361,3603374,202134
2024-05-25,Mexico,3234,69,3043,3905103,96430,3606417,202256
2024-05-26,Mexico,3262,71,3061,3908365,96501,3609478,202386
2024-05-27,Mexico,2145,50,1936,3910510,96551,3611414,202545
2024-05-28,Mexico,2339,48,2205,3912849,96599,3613619,202631
2024-05-29,Mexico,2942,66,2781,3915791,96665,3616400,202726
2024-05-30,Mexico,2525,66,2342,3918316,96731,3618742,202843
2024-05-31,Mexico,1988,41,1827,3920304,96772,3620569,202963
2024-06-01,Mexico,2791,78,2649,3923095,96850,3623218,203027
2024-06-02,Mexico,3080,83,2807,3926175,96933,3626025,203217
2024-06-03,Mexico,2376,49,2216,3928551,96982,3628241,203328
2024-06-04,Mexico,2257,57,2036,3930808,97039,3630277,203492
2024-06-05,Mexico,2416,49,2259,3933224,97088,3632536,203600
2024-06-06,Mexico,2501,56,2262,3935725,97144,3634798,203783
2024-06-07,Mexico,2256,51,2113,3937981,97195,3636911,203875
2024-06-08,Mexico,2844,80,2590,3940825,97275,3639501,204049
2024-06-09,Mexico,2673,61,2466,3943498,97336,3641967,204195
2024-06-10,Mexico,2017,46,1864,3945515,97382,3643831,204302
2024-06-11,Mexico,2686,54,2459,3948201,97436,3646290,204475
2024-06-12,Mexico,2674,57,2492,3950875,97493,3648782,204600
2024-06-13,Mexico,2621,58,2365,3953496,97551,3651147,204798
2024-06-14,Mexico,3410,76,3195,3956906,97627,3654342,204937
2024-06-15,Mexico,1976,48,1866,3958882,97675,3656208,204999
2024-06-16,Mexico,2731,58,2555,3961613,97733,3658763,205117
2024-06-17,Mexico,3113,81,2898,3964726,97814,3661661,205251
2024-06-18,Mexico,2718,80,2566,3967444,97894,3664227,205323
2024-06-19,Mexico,3116,69,2887,3970560,97963,3667114,205483
2024-06-20,Mexico,2945,79,2771,3973505,98042,3669885,205578
2024-06-21,Mexico,2305,52,2087,3975810,98094,3671972,205744
2024-06-22,Mexico,2641,71,2468,3978451,98165,3674440,205846
2024-06-23,Mexico,3576,85,3234,3982027,98250,3677674,206103
2024-06-24,Mexico,3042,67,2760,3985069,98317,3680434,206318
2024-06-25,Mexico,3240,70,2940,3988309,98387,3683374,206548
2024-06-26,Mexico,3264,77,2992,3991573,98464,3686366,206743
2024-06-27,Mexico,2901,81,2715,3994474,98545,3689081,206848
2024-06-28,Mexico,3027,79,2852,3997501,98624,3691933,206944
2024-06-29,Mexico,2556,76,2392,4000057,98700,3694325,207032
2024-06-30,Mexico,2517,64,2377,4002574,98764,3696702,207108
2024-07-01,Mexico,2257,63,2083,4004831,98827,3698785,207219
2024-07-02,Mexico,3055,83,2872,4007886,98910,3701657,207319
2024-07-03,Mexico,2894,60,2677,4010780,98970,3704334,207476
2024-07-04,Mexico,3038,87,2827,4013818,99057,3707161,207600
2024-07-05,Mexico,3501,100,3232,4017319,99157,3710393,207769
2024-07-06,Mexico,2187,55,1983,4019506,99212,3712376,207918
2024-07-07,Mexico,3139,82,2908,4022645,99294,3715284,208067
2024-07-08,Mexico,3664,91,3369,4026309,99385,3718653,208271
2024-07-09,Mexico,2255,53,2069,4028564,99438,3720722,208404
2024-07-10,Mexico,3016,60,2813,4031580,99498,3723535,208547
2024-07-11,Mexico,3231,68,2991,4034811,99566,3726526,208719
2024-07-12,Mexico,2202,65,2089,4037013,99631,3728615,208767
2024-07-13,Mexico,2866,59,2605,4039879,99690,3731220,208969
2024-07-14,Mexico,2242,49,2067,4042121,99739,3733287,209095
2024-07-15,Mexico,3239,72,2965,4045360,99811,3736252,209297
2024-07-16,Mexico,2965,84,2788,4048325,99895,3739040,209390
2024-07-17,Mexico,3250,91,2987,4051575,99986,3742027,209562
2024-07-18,Mexico,2666,74,2495,4054241,100060,3744522,209659
2024-07-19,Mexico,2417,70,2248,4056658,100130,3746770,209758
2024-07-20,Mexico,2779,76,2614,4059437,100206,3749384,209847
2024-07-21,Mexico,3734,84,3367,4063171,100290,3752751,210130
2024-07-22,Mexico,3412,95,3113,4066583,100385,3755864,210334
2024-07-23,Mexico,2967,85,2805,4069550,100470,3758669,210411
2024-07-24,Mexico,2988,86,2737,4072538,100556,3761406,210576
2024-07-25,Mexico,3778,79,3445,4076316,100635,3764851,210830
2024-07-26,Mexico,2330,63,2172,4078646,100698,3767023,210925
2024-07-27,Mexico,2301,46,2107,4080947,100744,3769130,211073
2024-07-28,Mexico,2441,67,2217,4083388,100811,3771347,211230
2024-07-29,Mexico,3468,79,3185,4086856,100890,3774532,211434
2024-07-30,Mexico,3661,90,3404,4090517,100980,3777936,211601
2024-07-31,Mexico,3217,95,2950,4093734,101075,3780886,211773
2024-08-01,Mexico,2946,77,2726,4096680,101152,3783612,211916
2024-08-02,Mexico,2876,69,2671,4099556,101221,3786283,212052
2024-08-03,Mexico,2537,54,2321,4102093,101275,3788604,212214
2024-08-04,Mexico,3994,85,3616,4106087,101360,3792220,212507
2024-08-05,Mexico,4285,92,3893,4110372,101452,3796113,212807
2024-08-06,Mexico,2979,77,2761,4113351,101529,3798874,212948
2024-08-07,Mexico,3365,95,3165,4116716,101624,3802039,213053
2024-08-08,Mexico,2863,58,2628,4119579,101682,3804667,213230
2024-08-09,Mexico,4379,114,4117,4123958,101796,3808784,213378
2024-08-10,Mexico,3337,79,3043,4127295,101875,3811827,213593
2024-08-11,Mexico,3130,84,2817,4130425,101959,3814644,213822
2024-08-12,Mexico,4321,125,4087,4134746,102084,3818731,213931
2024-08-13,Mexico,3369,82,3143,4138115,102166,3821874,214075
2024-08-14,Mexico,3412,90,3076,4141527,102256,3824950,214321
2024-08-15,Mexico,4180,105,3877,4145707,102361,3828827,214519
2024-08-16,Mexico,4126,116,3784,4149833,102477,3832611,214745
2024-08-17,Mexico,2630,57,2444,4152463,102534,3835055,214874
2024-08-18,Mexico,3665,99,3399,4156128,102633,3838454,215041
2024-08-19,Mexico,2984,80,2699,4159112,102713,3841153,215246
2024-08-20,Mexico,3623,88,3305,4162735,102801,3844458,215476
2024-08-21,Mexico,3187,75,2976,4165922,102876,3847434,215612
2024-08-22,Mexico,3942,109,3551,4169864,102985,3850985,215894
2024-08-23,Mexico,4483,90,4111,4174347,103075,3855096,216176
2024-08-24,Mexico,3240,71,2938,4177587,103146,3858034,216407
2024-08-25,Mexico,3916,80,3631,4181503,103226,3861665,216612
2024-08-26,Mexico,3335,67,3097,4184838,103293,3864762,216783
2024-08-27,Mexico,3343,89,3092,4188181,103382,3867854,216945
2024-08-28,Mexico,3339,92,3077,4191520,103474,3870931,217115
2024-08-29,Mexico,3177,84,2886,4194697,103558,3873817,217322
2024-08-30,Mexico,3995,115,3768,4198692,103673,3877585,217434
2024-08-31,Mexico,3011,60,2746,4201703,103733,3880331,217639
2024-09-01,Mexico,3546,101,3207,4205249,103834,3883538,217877
2024-09-02,Mexico,3114,79,2883,4208363,103913,3886421,218029
2024-09-03,Mexico,3288,98,3053,4211651,104011,3889474,218166
2024-09-04,Mexico,2905,66,2654,4214556,104077,3892128,218351
2024-09-05,Mexico,3699,101,3510,4218255,104178,3895638,218439
2024-09-06,Mexico,2815,80,2559,4221070,104258,3898197,218615
2024-09-07,Mexico,3510,95,3270,4224580,104353,3901467,218760
2024-09-08,Mexico,4107,89,3735,4228687,104442,3905202,219043
2024-09-09,Mexico,2952,66,2755,4231639,104508,3907957,219174
2024-09-10,Mexico,4206,90,3934,4235845,104598,3911891,219356
2024-09-11,Mexico,3024,75,2798,4238869,104673,3914689,219507
2024-09-12,Mexico,4844,143,4587,4243713,104816,3919276,219621
2024-09-13,Mexico,4615,99,4289,4248328,104915,3923565,219848
2024-09-14,Mexico,4874,123,4498,4253202,105038,3928063,220101
2024-09-15,Mexico,3331,97,3125,4256533,105135,3931188,220210
2024-09-16,Mexico,4387,124,4081,4260920,105259,3935269,220392
2024-09-17,Mexico,3402,72,3076,4264322,105331,3938345,220646
2024-09-18,Mexico,3896,112,3530,4268218,105443,3941875,220900
2024-09-19,Mexico,4877,140,4493,4273095,105583,3946368,221144
2024-09-20,Mexico,4963,121,4650,4278058,105704,3951018,221336
2024-09-21,Mexico,3964,82,3657,4282022,105786,3954675,221561
2024-09-22,Mexico,3233,78,3016,4285255,105864,3957691,221700
2024-09-23,Mexico,4287,116,3962,4289542,105980,3961653,221909
2024-09-24,Mexico,3956,92,3687,4293498,106072,3965340,222086
2024-09-25,Mexico,4443,110,4032,4297941,106182,3969372,222387
2024-09-26,Mexico,3990,94,3686,4301931,106276,3973058,222597
2024-09-27,Mexico,5258,107,4736,4307189,106383,3977794,223012
2024-09-28,Mexico,3300,68,3068,4310489,106451,3980862,223176
2024-09-29,Mexico,3809,103,3498,4314298,106554,3984360,223384
2024-09-30,Mexico,5089,135,4775,4319387,106689,3989135,223563
2024-10-01,Mexico,4003,100,3636,4323390,106789,3992771,223830
2024-10-02,Mexico,4978,122,4492,4328368,106911,3997263,224194
2024-10-03,Mexico,3391,98,3208,4331759,107009,4000471,224279
2024-10-04,Mexico,5355,142,5078,4337114,107151,4005549,224414
2024-10-05,Mexico,4714,131,4331,4341828,107282,4009880,224666
2024-10-06,Mexico,4223,95,3920,4346051,107377,4013800,224874
2024-10-07,Mexico,5436,121,4969,4351487,107498,4018769,225220
2024-10-08,Mexico,3857,84,3496,4355344,107582,4022265,225497
2024-10-09,Mexico,3495,76,3290,4358839,107658,4025555,225626
2024-10-10,Mexico,5267,154,4742,4364106,107812,4030297,225997
2024-10-11,Mexico,4872,107,4415,4368978,107919,4034712,226347
2024-10-12,Mexico,3181,73,2908,4372159,107992,4037620,226547
2024-10-13,Mexico,4822,97,4425,4376981,108089,4042045,226847
2024-10-14,Mexico,3922,89,3689,4380903,108178,4045734,226991
2024-10-15,Mexico,3625,78,3436,4384528,108256,4049170,227102
2024-10-16,Mexico,5571,145,5051,4390099,108401,4054221,227477
2024-10-17,Mexico,3341,71,3036,4393440,108472,4057257,227711
2024-10-18,Mexico,5251,115,4848,4398691,108587,4062105,227999
2024-10-19,Mexico,3621,73,3415,4402312,108660,4065520,228132
2024-10-20,Mexico,4627,125,4230,4406939,108785,4069750,228404
2024-10-21,Mexico,5789,144,5321,4412728,108929,4075071,228728
2024-10-22,Mexico,5400,142,5080,4418128,109071,4080151,228906
2024-10-23,Mexico,4128,97,3839,4422256,109168,4083990,229098
2024-10-24,Mexico,5411,123,4913,4427667,109291,4088903,229473
2024-10-25,Mexico,5402,134,5017,4433069,109425,4093920,229724
2024-10-26,Mexico,4240,110,3920,4437309,109535,4097840,229934
2024-10-27,Mexico,5387,156,5049,4442696,109691,4102889,230116
2024-10-28,Mexico,5378,148,4907,4448074,109839,4107796,230439
2024-10-29,Mexico,3554,79,3202,4451628,109918,4110998,230712
2024-10-30,Mexico,4683,129,4400,4456311,110047,4115398,230866
2024-10-31,Mexico,4504,92,4086,4460815,110139,4119484,231192
2024-11-01,Mexico,4226,110,3826,4465041,110249,4123310,231482
2024-11-02,Mexico,4879,134,4514,4469920,110383,4127824,231713
2024-11-03,Mexico,5196,117,4897,4475116,110500,4132721,231895
2024-11-04,Mexico,5867,166,5537,4480983,110666,4138258,232059
2024-11-05,Mexico,5227,134,4924,4486210,110800,4143182,232228
2024-11-06,Mexico,4458,120,4161,4490668,110920,4147343,232405
2024-11-07,Mexico,6082,146,5599,4496750,111066,4152942,232742
2024-11-08,Mexico,3863,78,3559,4500613,111144,4156501,232968
2024-11-09,Mexico,3749,104,3432,4504362,111248,4159933,233181
2024-11-10,Mexico,6211,138,5608,4510573,111386,4165541,233646
2024-11-11,Mexico,4533,129,4111,4515106,111515,4169652,233939
2024-11-12,Mexico,5478,125,5073,4520584,111640,4174725,234219
2020-01-01,Japan,526,14,0,526,14,0,512
2020-01-02,Japan,520,12,0,1046,26,0,1020
2020-01-03,Japan,490,10,0,1536,36,0,1500
2020-01-04,Japan,479,12,0,2015,48,0,1967
2020-01-05,Japan,376,8,0,2391,56,0,2335
2020-01-06,Japan,414,10,0,2805,66,0,2739
2020-01-07,Japan,406,11,0,3211,77,0,3134
2020-01-08,Japan,455,13,0,3666,90,0,3576
2020-01-09,Japan,458,11,0,4124,101,0,4023
2020-01-10,Japan,382,9,0,4506,110,0,4396
2020-01-11,Japan,459,11,0,4965,121,0,4844
2020-01-12,Japan,477,9,0,5442,130,0,5312
2020-01-13,Japan,420,11,0,5862,141,0,5721
2020-01-14,Japan,488,13,0,6350,154,0,6196
2020-01-15,Japan,632,16,0,6982,170,0,6812
2020-01-16,Japan,581,14,533,7563,184,533,6846
2020-01-17,Japan,428,10,391,7991,194,924,6873
2020-01-18,Japan,407,11,376,8398,205,1300,6893
2020-01-19,Japan,450,11,424,8848,216,1724,6908
2020-01-20,Japan,574,14,519,9422,230,2243,6949
2020-01-21,Japan,558,12,523,9980,242,2766,6972
2020-01-22,Japan,440,10,407,10420,252,3173,6995
2020-01-23,Japan,799,23,757,11219,275,3930,7014
2020-01-24,Japan,458,12,432,11677,287,4362,7028
2020-01-25,Japan,507,14,474,12184,301,4836,7047
2020-01-26,Japan,510,11,459,12694,312,5295,7087
2020-01-27,Japan,774,21,705,13468,333,6000,7135
2020-01-28,Japan,519,14,474,13987,347,6474,7166
2020-01-29,Japan,718,21,656,14705,368,7130,7207
2020-01-30,Japan,612,13,574,15317,381,7704,7232
2020-01-31,Japan,641,13,589,15958,394,8293,7271
2020-02-01,Japan,845,19,786,16803,413,9079,7311
2020-02-02,Japan,816,17,758,17619,430,9837,7352
2020-02-03,Japan,854,23,808,18473,453,10645,7375
2020-02-04,Japan,882,23,795,19355,476,11440,7439
2020-02-05,Japan,611,12,551,19966,488,11991,7487
2020-02-06,Japan,589,14,536,20555,502,12527,7526
2020-02-07,Japan,926,21,861,21481,523,13388,7570
2020-02-08,Japan,893,22,836,22374,545,14224,7605
2020-02-09,Japan,1003,29,918,23377,574,15142,7661
2020-02-10,Japan,850,24,786,24227,598,15928,7701
2020-02-11,Japan,1014,24,961,25241,622,16889,7730
2020-02-12,Japan,747,19,704,25988,641,17593,7754
2020-02-13,Japan,732,17,686,26720,658,18279,7783
2020-02-14,Japan,867,20,788,27587,678,19067,7842
2020-02-15,Japan,900,19,835,28487,697,19902,7888
2020-02-16,Japan,1097,27,1029,29584,724,20931,7929
2020-02-17,Japan,1089,29,1013,30673,753,21944,7976
2020-02-18,Japan,630,14,598,31303,767,22542,7994
2020-02-19,Japan,748,20,707,32051,787,23249,8015
2020-02-20,Japan,932,19,877,32983,806,24126,8051
2020-02-21,Japan,946,20,876,33929,826,25002,8101
2020-02-22,Japan,836,24,754,34765,850,25756,8159
2020-02-23,Japan,856,21,799,35621,871,26555,8195
2020-02-24,Japan,652,15,614,36273,886,27169,8218
2020-02-25,Japan,883,18,806,37156,904,27975,8277
2020-02-26,Japan,737,15,681,37893,919,28656,8318
2020-02-27,Japan,804,23,734,38697,942,29390,8365
2020-02-28,Japan,905,24,826,39602,966,30216,8420
2020-02-29,Japan,1107,29,1027,40709,995,31243,8471
2020-03-01,Japan,1632,37,1498,42341,1032,32741,8568
2020-03-02,Japan,1335,27,1264,43676,1059,34005,8612
2020-03-03,Japan,1234,34,1124,44910,1093,35129,8688
2020-03-04,Japan,1612,44,1473,46522,1137,36602,8783
2020-03-05,Japan,1861,51,1709,48383,1188,38311,8884
2020-03-06,Japan,1650,34,1489,50033,1222,39800,9011
2020-03-07,Japan,1765,52,1599,51798,1274,41399,9125
2020-03-08,Japan,1502,39,1363,53300,1313,42762,9225
2020-03-09,Japan,1161,24,1047,54461,1337,43809,9315
2020-03-10,Japan,1152,34,1066,55613,1371,44875,9367
2020-03-11,Japan,1949,56,1821,57562,1427,46696,9439
2020-03-12,Japan,1372,36,1234,58934,1463,47930,9541
2020-03-13,Japan,1722,39,1603,60656,1502,49533,9621
2020-03-14,Japan,2039,41,1845,62695,1543,51378,9774
2020-03-15,Japan,1665,38,1512,64360,1581,52890,9889
2020-03-16,Japan,1234,26,1158,65594,1607,54048,9939
2020-03-17,Japan,1299,26,1215,66893,1633,55263,9997
2020-03-18,Japan,2129,45,1976,69022,1678,57239,10105
2020-03-19,Japan,1973,50,1863,70995,1728,59102,10165
2020-03-20,Japan,2162,48,1965,73157,1776,61067,10314
2020-03-21,Japan,1331,38,1258,74488,1814,62325,10349
2020-03-22,Japan,2052,57,1847,76540,1871,64172,10497
2020-03-23,Japan,1793,52,1701,78333,1923,65873,10537
2020-03-24,Japan,2156,46,2039,80489,1969,67912,10608
2020-03-25,Japan,1313,26,1230,81802,1995,69142,10665
2020-03-26,Japan,1685,48,1596,83487,2043,70738,10706
2020-03-27,Japan,1422,37,1319,84909,2080,72057,10772
2020-03-28,Japan,2035,58,1853,86944,2138,73910,10896
2020-03-29,Japan,2173,54,2059,89117,2192,75969,10956
2020-03-30,Japan,1663,38,1538,90780,2230,77507,11043
2020-03-31,Japan,2036,49,1848,92816,2279,79355,11182
2020-04-01,Japan,2184,58,2028,95000,2337,81383,11280
2020-04-02,Japan,1462,35,1372,96462,2372,82755,11335
2020-04-03,Japan,2265,54,2113,98727,2426,84868,11433
2020-04-04,Japan,1875,44,1746,100602,2470,86614,11518
2020-04-05,Japan,1643,39,1533,102245,2509,88147,11589
2020-04-06,Japan,2337,58,2119,104582,2567,90266,11749
2020-04-07,Japan,2643,66,2463,107225,2633,92729,11863
2020-04-08,Japan,2429,57,2270,109654,2690,94999,11965
2020-04-09,Japan,1662,39,1548,111316,2729,96547,12040
2020-04-10,Japan,2133,49,1961,113449,2778,98508,12163
2020-04-11,Japan,2643,77,2435,116092,2855,100943,12294
2020-04-12,Japan,1959,54,1792,118051,2909,102735,12407
2020-04-13,Japan,2196,50,1995,120247,2959,104730,12558
2020-04-14,Japan,1581,37,1443,121828,2996,106173,12659
2020-04-15,Japan,1704,50,1550,123532,3046,107723,12763
2020-04-16,Japan,1835,52,1667,125367,3098,109390,12879
2020-04-17,Japan,2488,68,2297,127855,3166,111687,13002
2020-04-18,Japan,2492,69,2246,130347,3235,113933,13179
2020-04-19,Japan,1870,45,1769,132217,3280,115702,13235
2020-04-20,Japan,2083,47,1892,134300,3327,117594,13379
2020-04-21,Japan,2960,86,2677,137260,3413,120271,13576
2020-04-22,Japan,2964,64,2700,140224,3477,122971,13776
2020-04-23,Japan,3077,91,2883,143301,3568,125854,13879
2020-04-24,Japan,2434,64,2194,145735,3632,128048,14055
2020-04-25,Japan,2769,72,2494,148504,3704,130542,14258
2020-04-26,Japan,2082,44,1970,150586,3748,132512,14326
2020-04-27,Japan,2966,72,2770,153552,3820,135282,14450
2020-04-28,Japan,2089,55,1923,155641,3875,137205,14561
2020-04-29,Japan,2029,53,1879,157670,3928,139084,14658
2020-04-30,Japan,1953,49,1824,159623,3977,140908,14738
2020-05-01,Japan,1988,59,1875,161611,4036,142783,14792
2020-05-02,Japan,1791,48,1620,163402,4084,144403,14915
2020-05-03,Japan,2022,42,1894,165424,4126,146297,15001
2020-05-04,Japan,2066,51,1921,167490,4177,148218,15095
2020-05-05,Japan,2617,61,2429,170107,4238,150647,15222
2020-05-06,Japan,2466,64,2228,172573,4302,152875,15396
2020-05-07,Japan,1983,57,1871,174556,4359,154746,15451
2020-05-08,Japan,2734,55,2483,177290,4414,157229,15647
2020-05-09,Japan,2049,42,1943,179339,4456,159172,15711
2020-05-10,Japan,3437,76,3096,182776,4532,162268,15976
2020-05-11,Japan,2294,54,2156,185070,4586,164424,16060
2020-05-12,Japan,2108,52,1982,187178,4638,166406,16134
2020-05-13,Japan,2191,45,2033,189369,4683,168439,16247
2020-05-14,Japan,3265,85,3039,192634,4768,171478,16388
2020-05-15,Japan,3273,82,2976,195907,4850,174454,16603
2020-05-16,Japan,1958,39,1807,197865,4889,176261,16715
2020-05-17,Japan,2194,58,1988,200059,4947,178249,16863
2020-05-18,Japan,3355,86,3175,203414,5033,181424,16957
2020-05-19,Japan,2992,61,2757,206406,5094,184181,17131
2020-05-20,Japan,2008,50,1826,208414,5144,186007,17263
2020-05-21,Japan,3116,88,2818,211530,5232,188825,17473
2020-05-22,Japan,2680,58,2491,214210,5290,191316,17604
2020-05-23,Japan,3487,104,3154,217697,5394,194470,17833
2020-05-24,Japan,3196,67,3010,220893,5461,197480,17952
2020-05-25,Japan,3424,73,3128,224317,5534,200608,18175
2020-05-26,Japan,3848,100,3507,228165,5634,204115,18416
2020-05-27,Japan,2236,52,2103,230401,5686,206218,18497
2020-05-28,Japan,2441,72,2301,232842,5758,208519,18565
2020-05-29,Japan,2318,60,2130,235160,5818,210649,18693
2020-05-30,Japan,3229,75,2964,238389,5893,213613,18883
2020-05-31,Japan,2690,69,2431,241079,5962,216044,19073
2020-06-01,Japan,3855,98,3652,244934,6060,219696,19178
2020-06-02,Japan,3181,92,2941,248115,6152,222637,19326
2020-06-03,Japan,2606,55,2437,250721,6207,225074,19440
2020-06-04,Japan,2522,56,2383,253243,6263,227457,19523
2020-06-05,Japan,2688,71,2513,255931,6334,229970,19627
2020-06-06,Japan,3051,78,2892,258982,6412,232862,19708
